# LAMMPS data file written by OVITO Basic 3.7.10
4806 atoms
10 atom types
0.0 34.86 xlo xhi
0.0 34.86 ylo yhi
0.0 34.86 zlo zhi

Masses

1 15.9994  # 1
2 1.00794  # 2
3 12.0107  # 3
4 1.00794  # 4
5 12.0107  # 5
6 1.00794  # 6
7 12.0107  # 7
8 15.9994  # 8
9 12.0107  # 9
10 15.9994  # 10

Atoms  # full

59 1 2 0.0 4.443 9.786 11.622
60 1 2 0.0 3.149 10.03 10.902
61 1 1 0.0 5.757 8.666 11.588
62 1 2 0.0 5.756 8.058 12.356
63 1 2 0.0 5.749 8.01 10.862
64 1 1 0.0 7.814 10.421 0.02
65 1 2 0.0 7.012 9.864 0.072
66 1 2 0.0 8.265 10.173 0.852
67 1 1 0.0 7.713 8.112 3.565
68 1 2 0.0 8.142 7.271 3.823
69 1 2 0.0 6.987 7.761 3.011
70 1 1 0.0 9.118 5.964 4.335
71 1 2 0.0 10.011 6.045 3.945
72 1 2 0.0 9.337 6.058 5.285
73 1 1 0.0 3.839 3.695 3.686
74 1 2 0.0 3.206 3.146 3.181
75 1 2 0.0 4.126 3.071 4.382
76 1 1 0.0 2.238 5.709 4.532
77 1 2 0.0 2.842 4.992 4.253
78 1 2 0.0 2.774 6.479 4.256
79 1 1 0.0 8.232 3.834 7.775
80 1 2 0.0 8.78 3.289 8.375
81 1 2 0.0 7.465 4.016 8.355
82 1 1 0.0 9.53 6.058 6.977
83 1 2 0.0 10.32 6.038 7.554
84 1 2 0.0 9.11 5.212 7.238
85 1 1 0.0 3.702 7.806 8.113
86 1 2 0.0 3.269 6.978 7.825
87 1 2 0.0 4.432 7.446 8.655
88 1 1 0.0 2.244 5.697 7.259
89 1 2 0.0 1.349 5.803 7.637
90 1 2 0.0 2.048 5.714 6.301
91 1 1 0.0 5.693 7.048 2.108
92 1 2 0.0 5.66 6.083 1.956
93 1 2 0.0 4.906 7.178 2.674
94 1 1 0.0 5.828 6.904 9.526
95 1 2 0.0 5.962 5.937 9.472
96 1 2 0.0 6.602 7.212 9.011
97 1 1 0.0 5.792 4.325 1.954
98 1 2 0.0 5.084 4.097 2.588
99 1 2 0.0 6.579 4.087 2.485
100 1 1 0.0 5.986 4.213 9.197
101 1 2 0.0 5.853 3.657 9.991
102 1 2 0.0 5.189 3.956 8.692
103 1 1 0.0 7.044 9.382 5.885
104 1 2 0.0 7.628 10.167 5.902
105 1 2 0.0 7.281 9.015 5.01
106 1 1 0.0 7.393 2.258 5.705
107 1 2 0.0 6.419 2.203 5.773
108 1 2 0.0 7.607 2.837 6.462
109 1 1 0.0 4.27 9.379 5.952
110 1 2 0.0 5.246 9.424 5.991
111 1 2 0.0 4.091 8.851 6.755
112 1 1 0.0 4.626 2.147 5.798
113 1 2 0.0 4.033 1.37 5.811
114 1 2 0.0 4.306 2.615 6.595
115 1 1 0.0 9.332 9.433 9.636
116 1 2 0.0 8.709 8.863 9.143
117 1 2 0.0 8.733 9.811 10.31
118 1 1 0.0 1.945 2.279 9.492
119 1 2 0.0 1.761 1.451 9.004
120 1 2 0.0 2.432 1.92 10.262
121 1 1 0.0 2.161 9.549 2.217
122 1 2 0.0 1.911 10.389 2.651
123 1 2 0.0 2.681 9.898 1.466
124 1 1 0.0 9.594 2.225 2.046
125 1 2 0.0 8.952 2.8 2.511
126 1 2 0.0 10.302 2.878 1.874
127 1 1 0.0 3.706 3.548 7.925
128 1 2 0.0 3.034 3.132 8.502
129 1 2 0.0 3.208 4.349 7.663
130 1 1 0.0 7.819 7.901 8.019
131 1 2 0.0 8.436 7.302 7.553
132 1 2 0.0 7.481 8.419 7.261
133 1 1 0.0 3.637 7.86 3.72
134 1 2 0.0 3.083 8.46 3.18
135 1 2 0.0 3.859 8.46 4.46
136 1 1 0.0 7.903 3.715 3.485
137 1 2 0.0 8.301 4.528 3.857
138 1 2 0.0 7.768 3.189 4.299
139 1 3 0.0 5.653 11.594 2.945
140 1 4 0.0 6.294 11.996 2.149
141 1 4 0.0 4.733 12.191 3.012
142 1 4 0.0 5.396 10.55 2.718
143 1 4 0.0 6.188 11.639 3.903
144 1 3 0.0 5.908 0.028 8.624
145 1 4 0.0 7.0 0.124 8.689
146 1 4 0.0 5.436 0.933 9.028
147 1 4 0.0 5.615 -0.1 7.573
148 1 4 0.0 5.582 -0.846 9.204
149 1 3 0.0 8.668 6.003 0.086
150 1 4 0.0 9.305 5.772 -0.778
151 1 4 0.0 8.51 7.088 0.146
152 1 4 0.0 7.7 5.497 -0.028
153 1 4 0.0 9.157 5.653 1.005
154 1 3 0.0 2.858 6.005 0.184
155 1 4 0.0 3.663 5.51 -0.376
156 1 4 0.0 3.071 7.08 0.261
157 1 4 0.0 1.904 5.859 -0.34
158 1 4 0.0 2.794 5.571 1.191
159 1 3 0.0 0.122 8.896 5.807
160 1 4 0.0 1.119 8.641 5.423
161 1 4 0.0 0.024 9.987 5.876
162 1 4 0.0 -0.644 8.504 5.124
163 1 4 0.0 -0.013 8.452 6.802
164 1 3 0.0 0.044 2.972 5.978
165 1 4 0.0 1.027 2.675 5.587
166 1 4 0.0 -0.316 3.855 5.433
167 1 4 0.0 -0.668 2.146 5.846
168 1 4 0.0 0.131 3.209 7.047
169 1 5 0.0 5.807 5.768 5.732
170 1 6 0.0 6.719 6.144 6.212
171 1 6 0.0 4.976 6.455 5.935
172 1 6 0.0 5.967 5.697 4.65
173 1 6 0.0 5.568 4.776 6.133
174 1 5 0.0 11.605 0.102 0.071
175 1 6 0.0 12.486 -0.251 -0.479
176 1 6 0.0 11.651 -0.265 1.104
177 1 6 0.0 11.587 1.199 0.072
178 1 6 0.0 10.696 -0.28 -0.41
179 1 1 0.0 13.75 2.326 2.098
180 1 2 0.0 13.475 1.49 2.526
181 1 2 0.0 14.182 1.977 1.292
182 1 1 0.0 11.655 3.941 1.522
183 1 2 0.0 11.684 4.028 0.548
184 1 2 0.0 12.464 3.414 1.679
185 1 1 0.0 11.544 6.056 3.182
186 1 2 0.0 11.578 5.276 2.59
187 1 2 0.0 12.346 5.895 3.72
188 1 1 0.0 20.914 9.754 2.167
189 1 2 0.0 20.395 9.148 2.732
190 1 2 0.0 21.661 9.173 1.917
191 1 1 0.0 11.46 8.233 1.562
192 1 2 0.0 11.484 7.441 2.136
193 1 2 0.0 12.309 8.647 1.815
194 1 1 0.0 21.302 2.258 9.401
195 1 2 0.0 21.581 1.414 8.993
196 1 2 0.0 20.731 1.926 10.124
197 1 1 0.0 23.236 3.87 10.398
198 1 2 0.0 22.492 3.329 10.062
199 1 2 0.0 23.981 3.337 10.053
200 1 1 0.0 23.211 6.001 8.725
201 1 2 0.0 23.219 5.286 9.393
202 1 2 0.0 23.227 6.772 9.328
203 1 1 0.0 13.784 9.42 9.608
204 1 2 0.0 14.291 8.813 9.032
205 1 2 0.0 13.044 8.841 9.88
206 1 1 0.0 23.181 8.102 10.429
207 1 2 0.0 23.093 8.107 11.404
208 1 2 0.0 22.388 8.623 10.188
209 1 1 0.0 13.05 0.165 3.545
210 1 2 0.0 13.47 0.192 4.428
211 1 2 0.0 12.102 0.164 3.786
212 1 1 0.0 14.455 11.711 5.881
213 1 2 0.0 13.962 11.666 6.725
214 1 2 0.0 14.935 10.859 5.909
215 1 1 0.0 13.04 11.595 8.194
216 1 2 0.0 12.063 11.54 8.168
217 1 2 0.0 13.252 10.812 8.739
218 1 1 0.0 21.908 0.167 3.657
219 1 2 0.0 21.567 -0.554 3.091
220 1 2 0.0 21.685 0.928 3.083
221 1 1 0.0 20.393 -0.1 5.9
222 1 2 0.0 21.006 -0.01 5.143
223 1 2 0.0 19.901 0.741 5.805
224 1 1 0.0 21.927 11.492 8.193
225 1 2 0.0 21.384 11.432 7.382
226 1 2 0.0 21.605 10.704 8.674
227 1 1 0.0 15.034 1.389 11.555
228 1 2 0.0 15.929 1.776 11.467
229 1 2 0.0 15.25 0.437 11.629
230 1 1 0.0 17.394 2.695 -0.212
231 1 2 0.0 18.278 2.281 -0.154
232 1 2 0.0 17.435 3.319 0.542
233 1 1 0.0 19.799 1.456 -0.131
234 1 2 0.0 19.65 0.49 -0.081
235 1 2 0.0 20.34 1.597 0.672
236 1 1 0.0 15.262 10.344 11.686
237 1 2 0.0 16.063 9.786 11.622
238 1 2 0.0 14.769 10.03 10.902
239 1 1 0.0 17.377 8.666 11.588
240 1 2 0.0 17.376 8.058 12.356
241 1 2 0.0 17.369 8.01 10.862
242 1 1 0.0 19.434 10.421 0.02
243 1 2 0.0 18.632 9.864 0.072
244 1 2 0.0 19.885 10.173 0.852
245 1 1 0.0 19.333 8.112 3.565
246 1 2 0.0 19.762 7.271 3.823
247 1 2 0.0 18.607 7.761 3.011
248 1 1 0.0 20.738 5.964 4.335
249 1 2 0.0 21.631 6.045 3.945
250 1 2 0.0 20.957 6.058 5.285
251 1 1 0.0 15.459 3.695 3.686
252 1 2 0.0 14.826 3.146 3.181
253 1 2 0.0 15.746 3.071 4.382
254 1 1 0.0 13.858 5.709 4.532
255 1 2 0.0 14.462 4.992 4.253
256 1 2 0.0 14.394 6.479 4.256
257 1 1 0.0 19.852 3.834 7.775
258 1 2 0.0 20.4 3.289 8.375
259 1 2 0.0 19.085 4.016 8.355
260 1 1 0.0 21.15 6.058 6.977
261 1 2 0.0 21.94 6.038 7.554
262 1 2 0.0 20.73 5.212 7.238
263 1 1 0.0 15.322 7.806 8.113
264 1 2 0.0 14.889 6.978 7.825
265 1 2 0.0 16.052 7.446 8.655
266 1 1 0.0 13.864 5.697 7.259
267 1 2 0.0 12.969 5.803 7.637
268 1 2 0.0 13.668 5.714 6.301
269 1 1 0.0 17.313 7.048 2.108
270 1 2 0.0 17.28 6.083 1.956
271 1 2 0.0 16.526 7.178 2.674
272 1 1 0.0 17.448 6.904 9.526
273 1 2 0.0 17.582 5.937 9.472
274 1 2 0.0 18.222 7.212 9.011
275 1 1 0.0 17.412 4.325 1.954
276 1 2 0.0 16.704 4.097 2.588
277 1 2 0.0 18.199 4.087 2.485
278 1 1 0.0 17.606 4.213 9.197
279 1 2 0.0 17.473 3.657 9.991
280 1 2 0.0 16.809 3.956 8.692
281 1 1 0.0 18.664 9.382 5.885
282 1 2 0.0 19.248 10.167 5.902
283 1 2 0.0 18.901 9.015 5.01
284 1 1 0.0 19.013 2.258 5.705
285 1 2 0.0 18.039 2.203 5.773
286 1 2 0.0 19.227 2.837 6.462
287 1 1 0.0 15.89 9.379 5.952
288 1 2 0.0 16.866 9.424 5.991
289 1 2 0.0 15.711 8.851 6.755
290 1 1 0.0 16.246 2.147 5.798
291 1 2 0.0 15.653 1.37 5.811
292 1 2 0.0 15.926 2.615 6.595
293 1 1 0.0 20.952 9.433 9.636
294 1 2 0.0 20.329 8.863 9.143
295 1 2 0.0 20.353 9.811 10.31
296 1 1 0.0 13.565 2.279 9.492
297 1 2 0.0 13.381 1.451 9.004
298 1 2 0.0 14.052 1.92 10.262
299 1 1 0.0 13.781 9.549 2.217
300 1 2 0.0 13.531 10.389 2.651
301 1 2 0.0 14.301 9.898 1.466
302 1 1 0.0 21.214 2.225 2.046
303 1 2 0.0 20.572 2.8 2.511
304 1 2 0.0 21.922 2.878 1.874
305 1 1 0.0 15.326 3.548 7.925
306 1 2 0.0 14.654 3.132 8.502
307 1 2 0.0 14.828 4.349 7.663
308 1 1 0.0 19.439 7.901 8.019
309 1 2 0.0 20.056 7.302 7.553
310 1 2 0.0 19.101 8.419 7.261
311 1 1 0.0 15.257 7.86 3.72
312 1 2 0.0 14.703 8.46 3.18
313 1 2 0.0 15.479 8.46 4.46
314 1 1 0.0 19.523 3.715 3.485
315 1 2 0.0 19.921 4.528 3.857
316 1 2 0.0 19.388 3.189 4.299
317 1 3 0.0 17.273 11.594 2.945
318 1 4 0.0 17.914 11.996 2.149
319 1 4 0.0 16.353 12.191 3.012
320 1 4 0.0 17.016 10.55 2.718
321 1 4 0.0 17.808 11.639 3.903
322 1 3 0.0 17.528 0.028 8.624
323 1 4 0.0 18.62 0.124 8.689
324 1 4 0.0 17.056 0.933 9.028
325 1 4 0.0 17.235 -0.1 7.573
326 1 4 0.0 17.202 -0.846 9.204
327 1 3 0.0 20.288 6.003 0.086
328 1 4 0.0 20.925 5.772 -0.778
329 1 4 0.0 20.13 7.088 0.146
330 1 4 0.0 19.32 5.497 -0.028
331 1 4 0.0 20.777 5.653 1.005
332 1 3 0.0 14.478 6.005 0.184
333 1 4 0.0 15.283 5.51 -0.376
334 1 4 0.0 14.691 7.08 0.261
335 1 4 0.0 13.524 5.859 -0.34
336 1 4 0.0 14.414 5.571 1.191
337 1 3 0.0 11.742 8.896 5.807
338 1 4 0.0 12.739 8.641 5.423
339 1 4 0.0 11.644 9.987 5.876
340 1 4 0.0 10.976 8.504 5.124
341 1 4 0.0 11.607 8.452 6.802
342 1 3 0.0 11.664 2.972 5.978
343 1 4 0.0 12.647 2.675 5.587
344 1 4 0.0 11.304 3.855 5.433
345 1 4 0.0 10.952 2.146 5.846
346 1 4 0.0 11.751 3.209 7.047
347 1 5 0.0 17.427 5.768 5.732
348 1 6 0.0 18.339 6.144 6.212
349 1 6 0.0 16.596 6.455 5.935
350 1 6 0.0 17.587 5.697 4.65
351 1 6 0.0 17.188 4.776 6.133
352 1 5 0.0 23.225 0.102 0.071
353 1 6 0.0 24.106 -0.251 -0.479
354 1 6 0.0 23.271 -0.265 1.104
355 1 6 0.0 23.207 1.199 0.072
356 1 6 0.0 22.316 -0.28 -0.41
357 1 1 0.0 25.37 2.326 2.098
358 1 2 0.0 25.095 1.49 2.526
359 1 2 0.0 25.802 1.977 1.292
360 1 1 0.0 23.275 3.941 1.522
361 1 2 0.0 23.304 4.028 0.548
362 1 2 0.0 24.084 3.414 1.679
363 1 1 0.0 23.164 6.056 3.182
364 1 2 0.0 23.198 5.276 2.59
365 1 2 0.0 23.966 5.895 3.72
366 1 1 0.0 32.534 9.754 2.167
367 1 2 0.0 32.015 9.148 2.732
368 1 2 0.0 33.281 9.173 1.917
369 1 1 0.0 23.08 8.233 1.562
370 1 2 0.0 23.104 7.441 2.136
371 1 2 0.0 23.929 8.647 1.815
372 1 1 0.0 32.922 2.258 9.401
373 1 2 0.0 33.201 1.414 8.993
374 1 2 0.0 32.351 1.926 10.124
375 1 1 0.0 34.856 3.87 10.398
376 1 2 0.0 34.112 3.329 10.062
377 1 2 0.0 35.601 3.337 10.053
378 1 1 0.0 34.831 6.001 8.725
379 1 2 0.0 34.839 5.286 9.393
380 1 2 0.0 34.847 6.772 9.328
381 1 1 0.0 25.404 9.42 9.608
382 1 2 0.0 25.911 8.813 9.032
383 1 2 0.0 24.664 8.841 9.88
384 1 1 0.0 34.801 8.102 10.429
385 1 2 0.0 34.713 8.107 11.404
386 1 2 0.0 34.008 8.623 10.188
387 1 1 0.0 24.67 0.165 3.545
388 1 2 0.0 25.09 0.192 4.428
389 1 2 0.0 23.722 0.164 3.786
390 1 1 0.0 26.075 11.711 5.881
391 1 2 0.0 25.582 11.666 6.725
392 1 2 0.0 26.555 10.859 5.909
393 1 1 0.0 24.66 11.595 8.194
394 1 2 0.0 23.683 11.54 8.168
395 1 2 0.0 24.872 10.812 8.739
396 1 1 0.0 33.528 0.167 3.657
397 1 2 0.0 33.187 -0.554 3.091
398 1 2 0.0 33.305 0.928 3.083
399 1 1 0.0 32.013 -0.1 5.9
400 1 2 0.0 32.626 -0.01 5.143
401 1 2 0.0 31.521 0.741 5.805
402 1 1 0.0 33.547 11.492 8.193
403 1 2 0.0 33.004 11.432 7.382
404 1 2 0.0 33.225 10.704 8.674
405 1 1 0.0 26.654 1.389 11.555
406 1 2 0.0 27.549 1.776 11.467
407 1 2 0.0 26.87 0.437 11.629
408 1 1 0.0 29.014 2.695 -0.212
409 1 2 0.0 29.898 2.281 -0.154
410 1 2 0.0 29.055 3.319 0.542
411 1 1 0.0 31.419 1.456 -0.131
412 1 2 0.0 31.27 0.49 -0.081
413 1 2 0.0 31.96 1.597 0.672
414 1 1 0.0 26.882 10.344 11.686
415 1 2 0.0 27.683 9.786 11.622
416 1 2 0.0 26.389 10.03 10.902
417 1 1 0.0 28.997 8.666 11.588
418 1 2 0.0 28.996 8.058 12.356
419 1 2 0.0 28.989 8.01 10.862
420 1 1 0.0 31.054 10.421 0.02
421 1 2 0.0 30.252 9.864 0.072
422 1 2 0.0 31.505 10.173 0.852
423 1 1 0.0 30.953 8.112 3.565
424 1 2 0.0 31.382 7.271 3.823
425 1 2 0.0 30.227 7.761 3.011
426 1 1 0.0 32.358 5.964 4.335
427 1 2 0.0 33.251 6.045 3.945
428 1 2 0.0 32.577 6.058 5.285
429 1 1 0.0 27.079 3.695 3.686
430 1 2 0.0 26.446 3.146 3.181
431 1 2 0.0 27.366 3.071 4.382
432 1 1 0.0 25.478 5.709 4.532
433 1 2 0.0 26.082 4.992 4.253
434 1 2 0.0 26.014 6.479 4.256
435 1 1 0.0 31.472 3.834 7.775
436 1 2 0.0 32.02 3.289 8.375
437 1 2 0.0 30.705 4.016 8.355
438 1 1 0.0 32.77 6.058 6.977
439 1 2 0.0 33.56 6.038 7.554
440 1 2 0.0 32.35 5.212 7.238
441 1 1 0.0 26.942 7.806 8.113
442 1 2 0.0 26.509 6.978 7.825
443 1 2 0.0 27.672 7.446 8.655
444 1 1 0.0 25.484 5.697 7.259
445 1 2 0.0 24.589 5.803 7.637
446 1 2 0.0 25.288 5.714 6.301
447 1 1 0.0 28.933 7.048 2.108
448 1 2 0.0 28.9 6.083 1.956
449 1 2 0.0 28.146 7.178 2.674
450 1 1 0.0 29.068 6.904 9.526
451 1 2 0.0 29.202 5.937 9.472
452 1 2 0.0 29.842 7.212 9.011
453 1 1 0.0 29.032 4.325 1.954
454 1 2 0.0 28.324 4.097 2.588
455 1 2 0.0 29.819 4.087 2.485
456 1 1 0.0 29.226 4.213 9.197
457 1 2 0.0 29.093 3.657 9.991
458 1 2 0.0 28.429 3.956 8.692
459 1 1 0.0 30.284 9.382 5.885
460 1 2 0.0 30.868 10.167 5.902
461 1 2 0.0 30.521 9.015 5.01
462 1 1 0.0 30.633 2.258 5.705
463 1 2 0.0 29.659 2.203 5.773
464 1 2 0.0 30.847 2.837 6.462
465 1 1 0.0 27.51 9.379 5.952
466 1 2 0.0 28.486 9.424 5.991
467 1 2 0.0 27.331 8.851 6.755
468 1 1 0.0 27.866 2.147 5.798
469 1 2 0.0 27.273 1.37 5.811
470 1 2 0.0 27.546 2.615 6.595
471 1 1 0.0 32.572 9.433 9.636
472 1 2 0.0 31.949 8.863 9.143
473 1 2 0.0 31.973 9.811 10.31
474 1 1 0.0 25.185 2.279 9.492
475 1 2 0.0 25.001 1.451 9.004
476 1 2 0.0 25.672 1.92 10.262
477 1 1 0.0 25.401 9.549 2.217
478 1 2 0.0 25.151 10.389 2.651
479 1 2 0.0 25.921 9.898 1.466
480 1 1 0.0 32.834 2.225 2.046
481 1 2 0.0 32.192 2.8 2.511
482 1 2 0.0 33.542 2.878 1.874
483 1 1 0.0 26.946 3.548 7.925
484 1 2 0.0 26.274 3.132 8.502
485 1 2 0.0 26.448 4.349 7.663
486 1 1 0.0 31.059 7.901 8.019
487 1 2 0.0 31.676 7.302 7.553
488 1 2 0.0 30.721 8.419 7.261
489 1 1 0.0 26.877 7.86 3.72
490 1 2 0.0 26.323 8.46 3.18
491 1 2 0.0 27.099 8.46 4.46
492 1 1 0.0 31.143 3.715 3.485
493 1 2 0.0 31.541 4.528 3.857
494 1 2 0.0 31.008 3.189 4.299
495 1 3 0.0 28.893 11.594 2.945
496 1 4 0.0 29.534 11.996 2.149
497 1 4 0.0 27.973 12.191 3.012
498 1 4 0.0 28.636 10.55 2.718
499 1 4 0.0 29.428 11.639 3.903
500 1 3 0.0 29.148 0.028 8.624
501 1 4 0.0 30.24 0.124 8.689
502 1 4 0.0 28.676 0.933 9.028
503 1 4 0.0 28.855 -0.1 7.573
504 1 4 0.0 28.822 -0.846 9.204
505 1 3 0.0 31.908 6.003 0.086
506 1 4 0.0 32.545 5.772 -0.778
507 1 4 0.0 31.75 7.088 0.146
508 1 4 0.0 30.94 5.497 -0.028
509 1 4 0.0 32.397 5.653 1.005
510 1 3 0.0 26.098 6.005 0.184
511 1 4 0.0 26.903 5.51 -0.376
512 1 4 0.0 26.311 7.08 0.261
513 1 4 0.0 25.144 5.859 -0.34
514 1 4 0.0 26.034 5.571 1.191
515 1 3 0.0 23.362 8.896 5.807
516 1 4 0.0 24.359 8.641 5.423
517 1 4 0.0 23.264 9.987 5.876
518 1 4 0.0 22.596 8.504 5.124
519 1 4 0.0 23.227 8.452 6.802
520 1 3 0.0 23.284 2.972 5.978
521 1 4 0.0 24.267 2.675 5.587
522 1 4 0.0 22.924 3.855 5.433
523 1 4 0.0 22.572 2.146 5.846
524 1 4 0.0 23.371 3.209 7.047
525 1 5 0.0 29.047 5.768 5.732
526 1 6 0.0 29.959 6.144 6.212
527 1 6 0.0 28.216 6.455 5.935
528 1 6 0.0 29.207 5.697 4.65
529 1 6 0.0 28.808 4.776 6.133
530 1 5 0.0 34.845 0.102 0.071
531 1 6 0.0 35.726 -0.251 -0.479
532 1 6 0.0 34.891 -0.265 1.104
533 1 6 0.0 34.827 1.199 0.072
534 1 6 0.0 33.936 -0.28 -0.41
535 1 1 0.0 2.13 13.946 2.098
536 1 2 0.0 1.855 13.11 2.526
537 1 2 0.0 2.562 13.597 1.292
538 1 1 0.0 0.035 15.561 1.522
539 1 2 0.0 0.064 15.648 0.548
540 1 2 0.0 0.844 15.034 1.679
541 1 1 0.0 -0.076 17.676 3.182
542 1 2 0.0 -0.042 16.896 2.59
543 1 2 0.0 0.726 17.515 3.72
544 1 1 0.0 9.294 21.374 2.167
545 1 2 0.0 8.775 20.768 2.732
546 1 2 0.0 10.041 20.793 1.917
547 1 1 0.0 -0.16 19.853 1.562
548 1 2 0.0 -0.136 19.061 2.136
549 1 2 0.0 0.689 20.267 1.815
550 1 1 0.0 9.682 13.878 9.401
551 1 2 0.0 9.961 13.034 8.993
552 1 2 0.0 9.111 13.546 10.124
553 1 1 0.0 11.616 15.49 10.398
554 1 2 0.0 10.872 14.949 10.062
555 1 2 0.0 12.361 14.957 10.053
556 1 1 0.0 11.591 17.621 8.725
557 1 2 0.0 11.599 16.906 9.393
558 1 2 0.0 11.607 18.392 9.328
559 1 1 0.0 2.164 21.04 9.608
560 1 2 0.0 2.671 20.433 9.032
561 1 2 0.0 1.424 20.461 9.88
562 1 1 0.0 11.561 19.722 10.429
563 1 2 0.0 11.473 19.727 11.404
564 1 2 0.0 10.768 20.243 10.188
565 1 1 0.0 1.43 11.785 3.545
566 1 2 0.0 1.85 11.812 4.428
567 1 2 0.0 0.482 11.784 3.786
568 1 1 0.0 2.835 23.331 5.881
569 1 2 0.0 2.342 23.286 6.725
570 1 2 0.0 3.315 22.479 5.909
571 1 1 0.0 1.42 23.215 8.194
572 1 2 0.0 0.443 23.16 8.168
573 1 2 0.0 1.632 22.432 8.739
574 1 1 0.0 10.288 11.787 3.657
575 1 2 0.0 9.947 11.066 3.091
576 1 2 0.0 10.065 12.548 3.083
577 1 1 0.0 8.773 11.52 5.9
578 1 2 0.0 9.386 11.61 5.143
579 1 2 0.0 8.281 12.361 5.805
580 1 1 0.0 10.307 23.112 8.193
581 1 2 0.0 9.764 23.052 7.382
582 1 2 0.0 9.985 22.324 8.674
583 1 1 0.0 3.414 13.009 11.555
584 1 2 0.0 4.309 13.396 11.467
585 1 2 0.0 3.63 12.057 11.629
586 1 1 0.0 5.774 14.315 -0.212
587 1 2 0.0 6.658 13.901 -0.154
588 1 2 0.0 5.815 14.939 0.542
589 1 1 0.0 8.179 13.076 -0.131
590 1 2 0.0 8.03 12.11 -0.081
591 1 2 0.0 8.72 13.217 0.672
592 1 1 0.0 3.642 21.964 11.686
593 1 2 0.0 4.443 21.406 11.622
594 1 2 0.0 3.149 21.65 10.902
595 1 1 0.0 5.757 20.286 11.588
596 1 2 0.0 5.756 19.678 12.356
597 1 2 0.0 5.749 19.63 10.862
598 1 1 0.0 7.814 22.041 0.02
599 1 2 0.0 7.012 21.484 0.072
600 1 2 0.0 8.265 21.793 0.852
601 1 1 0.0 7.713 19.732 3.565
602 1 2 0.0 8.142 18.891 3.823
603 1 2 0.0 6.987 19.381 3.011
604 1 1 0.0 9.118 17.584 4.335
605 1 2 0.0 10.011 17.665 3.945
606 1 2 0.0 9.337 17.678 5.285
607 1 1 0.0 3.839 15.315 3.686
608 1 2 0.0 3.206 14.766 3.181
609 1 2 0.0 4.126 14.691 4.382
610 1 1 0.0 2.238 17.329 4.532
611 1 2 0.0 2.842 16.612 4.253
612 1 2 0.0 2.774 18.099 4.256
613 1 1 0.0 8.232 15.454 7.775
614 1 2 0.0 8.78 14.909 8.375
