LAMMPS data file. CGCMM style. atom_style full generated by VMD/TopoTools v1.7 on Thu Mar 16 13:55:55 +0800 2023
 4374 atoms
 2916 bonds
 1458 angles
 0 dihedrals
 0 impropers
 6 atom types
 3 bond types
 3 angle types
 0 dihedral types
 0 improper types
 -12.590733 23.499267  xlo xhi
 -12.478819 23.611181  ylo yhi
 -12.399492 23.690508  zlo zhi

 Masses

 1 15.999000 # 1
 2 1.008000 # 2
 3 12.011000 # 3
 4 15.999000 # 4
 5 12.011000 # 5
 6 15.999000 # 6

 Atoms # full

75 1 2 0.000000 -8.063155 -8.677523 -7.396514 # 2 
76 1 1 0.000000 -9.709413 -6.015000 -7.436825 # 1 
77 1 2 0.000000 -9.143759 -6.770408 -7.596904 # 2 
78 1 2 0.000000 -9.151161 -5.256568 -7.608198 # 2 
79 1 1 0.000000 -3.806051 -8.223948 -3.806051 # 1 
80 1 2 0.000000 -4.652854 -8.020141 -3.409039 # 2 
81 1 2 0.000000 -4.025419 -8.616436 -4.651074 # 2 
82 1 1 0.000000 -2.320587 -6.015000 -4.593174 # 1 
83 1 2 0.000000 -2.883772 -6.771500 -4.429584 # 2 
84 1 2 0.000000 -2.881981 -5.257602 -4.427596 # 2 
85 1 1 0.000000 -8.223948 -3.806051 -3.806051 # 1 
86 1 2 0.000000 -8.833064 -3.314779 -3.254816 # 2 
87 1 2 0.000000 -8.668579 -4.637006 -3.973534 # 2 
88 1 1 0.000000 -9.709413 -6.015000 -4.593174 # 1 
89 1 2 0.000000 -10.504475 -6.025909 -4.060268 # 2 
90 1 2 0.000000 -10.025853 -6.023389 -5.496517 # 2 
91 1 1 0.000000 -6.015000 -4.593174 -9.709413 # 1 
92 1 2 0.000000 -5.262996 -4.471724 -9.129782 # 2 
93 1 2 0.000000 -5.966941 -5.511333 -9.975696 # 2 
94 1 1 0.000000 -6.015000 -4.593174 -2.320587 # 1 
95 1 2 0.000000 -6.063818 -4.005089 -1.566926 # 2 
96 1 2 0.000000 -6.774684 -4.361928 -2.855038 # 2 
97 1 1 0.000000 -6.015000 -7.436825 -9.709413 # 1 
98 1 2 0.000000 -6.085061 -8.010337 -10.472569 # 2 
99 1 2 0.000000 -6.781563 -7.650481 -9.177468 # 2 
100 1 1 0.000000 -6.015000 -7.436825 -2.320587 # 1 
101 1 2 0.000000 -6.003295 -7.968179 -1.524498 # 2 
102 1 2 0.000000 -6.047576 -6.533481 -2.005722 # 2 
103 1 1 0.000000 -4.593174 -2.320587 -6.015000 # 1 
104 1 2 0.000000 -4.475860 -2.894345 -6.772147 # 2 
105 1 2 0.000000 -5.508999 -2.046115 -6.061495 # 2 
106 1 1 0.000000 -4.593174 -9.709413 -6.015000 # 1 
107 1 2 0.000000 -5.506230 -9.994772 -6.048617 # 2 
108 1 2 0.000000 -4.492085 -9.138166 -6.776374 # 2 
109 1 1 0.000000 -7.436825 -2.320587 -6.015000 # 1 
110 1 2 0.000000 -8.021482 -1.565385 -5.951138 # 2 
111 1 2 0.000000 -7.654514 -2.857715 -5.253201 # 2 
112 1 1 0.000000 -7.436825 -9.709413 -6.015000 # 1 
113 1 2 0.000000 -8.019766 -10.464763 -5.938463 # 2 
114 1 2 0.000000 -7.637809 -9.172515 -5.248464 # 2 
115 1 1 0.000000 -2.208948 -2.208948 -2.208948 # 1 
116 1 2 0.000000 -2.050642 -1.382475 -2.665142 # 2 
117 1 2 0.000000 -2.765673 -2.709485 -2.805399 # 2 
118 1 1 0.000000 -9.821051 -9.821051 -2.208948 # 1 
119 1 2 0.000000 -10.642817 -9.362722 -2.033257 # 2 
120 1 2 0.000000 -9.324612 -9.219462 -2.763810 # 2 
121 1 1 0.000000 -9.821051 -2.208948 -9.821051 # 1 
122 1 2 0.000000 -10.643404 -2.666933 -9.994884 # 2 
123 1 2 0.000000 -9.320756 -2.813671 -9.273103 # 2 
124 1 1 0.000000 -2.208948 -9.821051 -9.821051 # 1 
125 1 2 0.000000 -1.364686 -9.425254 -10.037378 # 2 
126 1 2 0.000000 -2.597906 -10.035236 -10.669030 # 2 
127 1 1 0.000000 -8.223948 -8.223948 -3.806051 # 1 
128 1 2 0.000000 -8.625648 -7.377822 -4.003381 # 2 
129 1 2 0.000000 -7.385647 -8.002839 -3.400351 # 2 
130 1 1 0.000000 -3.806051 -3.806051 -3.806051 # 1 
131 1 2 0.000000 -4.652194 -4.028677 -3.417832 # 2 
132 1 2 0.000000 -4.025455 -3.415097 -4.651775 # 2 
133 1 1 0.000000 -8.223948 -3.806051 -8.223948 # 1 
134 1 2 0.000000 -7.376247 -4.016877 -8.615338 # 2 
135 1 2 0.000000 -8.006750 -3.408678 -7.380651 # 2 
136 1 1 0.000000 -3.806051 -8.223948 -8.223948 # 1 
137 1 2 0.000000 -4.628896 -8.051144 -8.681438 # 2 
138 1 2 0.000000 -3.308065 -8.776627 -8.826267 # 2 
139 1 3 0.000000 -11.381086 -9.088803 -5.739613 # 3 
140 1 4 0.000000 -11.744419 -10.081449 -5.473635 # 4 
141 1 4 0.000000 -11.744419 -8.822825 -6.732258 # 4 
142 1 5 0.000000 -5.912584 -5.924705 -5.969361 # 5 
143 1 6 0.000000 -6.275918 -6.917350 -5.703382 # 6 
144 1 6 0.000000 -6.275917 -5.658727 -6.962006 # 6 
145 1 3 0.000000 -11.377924 -2.844216 -6.212798 # 3 
146 1 4 0.000000 -11.741258 -3.836862 -5.946820 # 4 
147 1 4 0.000000 -11.741257 -2.578238 -7.205443 # 4 
148 1 3 0.000000 -2.992830 -5.615365 -0.652243 # 3 
149 1 4 0.000000 -3.356164 -6.608010 -0.386264 # 4 
150 1 4 0.000000 -3.356163 -5.349386 -1.644888 # 4 
